date,optuna_sol_IsT,mean_solution_IsT,lower_bound_IsT,upper_bound_IsT,optuna_sol_IgT,mean_solution_IgT,lower_bound_IgT,upper_bound_IgT,optuna_sol_EsT_EgT,mean_solution_EsT_EgT,lower_bound_EsT_EgT,upper_bound_EsT_EgT
2016.1333333334242,1044.5126738824138,1038.3348838914553,964.2201646115412,1113.7742010477998,1391.7310377560327,1445.7507326254827,1366.6361678099358,1524.442773384804,3047.613465572741,3038.37683768261,2942.2112864031296,3139.591883237198
2016.2000000000917,1040.3076013374325,1033.586392842794,959.3093666919755,1109.0519447572706,1388.4156461497464,1443.5200751517968,1363.9453923718925,1522.8335498952558,3039.100214377251,3030.3383690492824,2934.5205683725644,3131.785614590919
2016.2666666667592,1036.1205809350258,1028.860796750686,954.4078594462984,1104.4103303716527,1385.1061843082443,1441.2876114768205,1361.2805943839098,1521.4231315493525,3030.5893001525574,3022.30705403854,2926.7043351366765,3124.2785568744985
2016.3333333334267,1031.951511011746,1024.1579696029883,949.6040875190291,1099.8918201491842,1381.8027191632277,1439.053414657182,1358.5624854095345,1519.641306353753,3022.0814143898924,3014.2834309576833,2919.01536487908,3116.50091447662
2016.4000000000942,1027.8002920621536,1019.477786894148,944.891365548674,1095.412114647533,1378.505312661475,1436.8175552395733,1356.20347465992,1517.6847703691208,3013.5772274127594,3006.268017941426,2910.776327376127,3108.9867882131457
2016.4666666667617,1023.6668277731259,1014.820125493815,940.071930500368,1090.5657860595554,1375.2140200389358,1434.5801015410625,1353.7479875561835,1515.9826597687318,3005.0773875635814,2998.2613142588707,2902.8085321124936,3101.2848444520932
2016.5333333334293,1019.5510228803043,1010.1848636410493,935.3432449278878,1086.1033243891286,1371.9288935884856,1432.341119603549,1350.9074657125987,1513.9583892959602,2996.5825240609224,2990.263800214462,2894.4270890247262,3093.495603836008
2016.6000000000968,1015.4527835722085,1005.5718808221122,930.6392903815746,1081.8983057239902,1368.6499820235106,1430.1006734076423,1347.8999716867995,1512.275849913337,2988.0932469141126,2982.275938192835,2886.327974901023,3085.5566190899963
2016.6666666667643,1011.3720174046694,1000.9810577286713,925.9599207148922,1077.7738264298637,1365.377330662599,1427.8588248907802,1345.1630142911104,1510.431545558908,2979.61014737984,2974.2981730496276,2878.7331725879617,3077.5232032518916
2016.7333333334318,1007.3086336840689,996.4122761957709,921.4164790951287,1073.548231546341,1362.110980362843,1425.6156341073713,1342.545362990665,1508.7085291185278,2971.1337974680546,2966.3309327617226,2870.484718506521,3069.739383180014
2016.8000000000993,1003.2625428242117,991.8654191954702,916.6743623904107,1069.3756648677747,1358.8509690595668,1423.3711594046301,1339.777023000265,1506.9168759732772,2962.6647514055826,2958.3746290009926,2862.026582284975,3061.9056598231164
2016.8666666667668,999.233656107913,987.340370754398,912.0749956966046,1065.2469331555974,1355.5973322784955,1421.1254575135376,1336.8973877734893,1505.1695155918476,2954.203546328027,2950.4296576448564,2854.096260662167,3054.53308588796
2016.9333333334343,995.2218856429217,982.8370159350019,907.485433133907,1060.9047043491064,1352.3501031541402,1418.8785835542858,1334.2274509125298,1503.5603909339875,2945.7507026006515,2942.4963990972587,2845.9384565970904,3047.1750991536005
2017.0000000001019,991.2271453581418,978.3552407873595,902.8414854514364,1056.5642227590804,1349.1093113043949,1416.630591229508,1331.5628297947799,1501.540323509438,2937.306723537758,2934.575219084376,2838.163869199673,3039.466155637034
2017.0666666667694,987.2493514374992,973.8949323151568,898.2309198524365,1052.418436349678,1345.8749824062972,1414.3815328701403,1329.0677490800615,1499.866257467558,2928.8720955236067,2926.666469012075,2829.9612543683006,3032.0775452695043
2017.133333333437,983.2884202936102,969.4559784247274,893.5166125219625,1047.9262109566762,1342.6471408409557,1412.1314594918938,1326.5514736449838,1498.4164725448345,2920.4472898923955,2918.7704864718894,2821.6188332443153,3024.4955198556204
2017.2000000001044,979.3442693543678,965.0382679132648,888.9095131339224,1043.5827150070268,1339.4258088295796,1409.880420873861,1323.7692460626272,1496.2638009041034,2912.0327627973966,2910.887595576577,2813.794548959771,3017.1317460625623
2017.266666666772,975.4168169896376,960.6416904329494,884.3265108713359,1039.3747721294371,1336.2110065439117,1407.6284656285354,1320.8623824295926,1494.433362702613,2903.6289555299954,2903.0181073938256,2805.792645036727,3009.510967350506
2017.3333333334394,971.5059823694214,956.266136454048,879.8282279736475,1035.2636407370885,1333.002751889321,1405.375641267472,1318.0623584396103,1492.402168932641,2895.236294194884,2895.1623205037167,2797.758559508589,3002.137011162367
2017.400000000107,967.6116854931118,951.9114972461883,875.1155296884813,1031.0890723418102,1329.8010611869263,1403.1219942815972,1315.2168697235938,1490.5912016690886,2886.8551911297886,2887.3205215129337,2788.9828110430344,2995.13439537865
